game,platform,section,asset_name,asset_id,asset_page_url,uploaded_by,contributors,submitted,format,size,local_file,downloaded_at
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy,Master,ff_master,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/82677/,volo,,"September 7, 2016",PNG (image/png),7.65 KB (256x256),ff_master.png,2026-07-16T06:23:18.600676+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy,Master (Classic Style),ff_master_classic_style,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/512273/,AerospaceCoot35,,"January 24, 2026",PNG (image/png),3.68 KB (128x256),ff_master_classic_style.png,2026-07-16T06:23:26.225116+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy,Matoya,ff_matoya,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/82674/,DrakeyC,,"September 7, 2016",PNG (image/png),11.53 KB (256x256),ff_matoya.png,2026-07-16T06:23:32.217994+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy,Sarah,ff_sarah,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/76132/,DrakeyC,,"January 26, 2016",PNG (image/png),19.74 KB (256x256),ff_sarah.png,2026-07-16T06:23:42.817110+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy,Thief (I),ff_thief_i,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/95454/,volo,,"September 1, 2017",PNG (image/png),5.85 KB (256x256),ff_thief_i.png,2026-07-16T06:23:51.037087+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy,Warrior of Light,ff_warrior_of_light,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/65393/,DrakeyC,,"February 15, 2015",PNG (image/png),14.59 KB (256x256),ff_warrior_of_light.png,2026-07-16T06:23:58.059498+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy,Warrior of Light (Amethyst Armor),ff_warrior_of_light_amethyst_armor,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/203447/,DrakeyC,,"August 9, 2023",PNG (image/png),4.46 KB (256x256),ff_warrior_of_light_amethyst_armor.png,2026-07-16T06:24:06.006964+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy,Warrior of Light (Classic Crimson),ff_warrior_of_light_classic_crimson,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/101167/,volo,,"December 20, 2017",PNG (image/png),5.93 KB (256x256),ff_warrior_of_light_classic_crimson.png,2026-07-16T06:24:26.565006+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy,Warrior of Light (Nameless Warrior),ff_warrior_of_light_nameless_warrior,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/244881/,AerospaceCoot35,,"December 1, 2024",PNG (image/png),4.38 KB (256x256),ff_warrior_of_light_nameless_warrior.png,2026-07-16T06:24:33.823113+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Emperor,ff_emperor,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/84496/,DrakeyC,,"October 20, 2016",PNG (image/png),15.07 KB (256x256),ff_emperor.png,2026-07-16T06:24:44.233068+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Emperor (Arubboth),ff_emperor_arubboth,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/168145/,Nunzio92,,"January 22, 2022",PNG (image/png),5.96 KB (256x256),ff_emperor_arubboth.png,2026-07-16T06:24:51.393156+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Emperor (Violet Robe),ff_emperor_violet_robe,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/274336/,AerospaceCoot35,,"June 27, 2025",PNG (image/png),4.87 KB (256x256),ff_emperor_violet_robe.png,2026-07-16T06:25:00.198307+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Firion,ff_firion,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/68731/,DrakeyC,,"August 22, 2015",PNG (image/png),14.29 KB (256x256),ff_firion.png,2026-07-16T06:25:07.810968+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Firion (Bone Band),ff_firion_bone_band,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/273679/,AerospaceCoot35,,"June 23, 2025",PNG (image/png),3.90 KB (128x256),ff_firion_bone_band.png,2026-07-16T06:25:15.919708+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Firion (Cosmos),ff_firion_cosmos,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/141014/,Nunzio92,,"October 17, 2020",PNG (image/png),11.44 KB (256x256),ff_firion_cosmos.png,2026-07-16T06:25:25.007267+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Gordon,ff_gordon,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/65364/,DrakeyC,,"February 15, 2015",PNG (image/png),15.23 KB (256x256),ff_gordon.png,2026-07-16T06:25:34.658203+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Guy,ff_guy,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/79037/,DrakeyC,,"May 17, 2016",PNG (image/png),12.25 KB (256x256),ff_guy.png,2026-07-16T06:25:44.255615+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Hilda,ff_hilda,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/105734/,DrakeyC,,"May 18, 2018",PNG (image/png),12.05 KB (256x256),ff_hilda.png,2026-07-16T06:25:53.794632+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Josef,ff_josef,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/65367/,Papaco,Madruga,"February 15, 2015",PNG (image/png),14.67 KB (128x256),ff_josef.png,2026-07-16T06:26:02.974298+00:00
